userId,genres
382,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
383,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
384,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
385,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Children', 'Documentary', 'War', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
386,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Fantasy', 'Musical', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
387,"['Crime', 'Drama', 'Children', 'Fantasy', 'Thriller', 'Musical', 'Adventure', 'Mystery', 'Documentary', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
388,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
389,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
390,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
391,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Children', 'Documentary', 'Musical', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Horror', 'Western', 'Action', 'IMAX', 'War', 'Romance']"
392,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Adventure', 'Thriller', 'Mystery', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
393,"['Crime', 'Drama', 'Children', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Documentary', 'War', 'Sci-Fi', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'Romance', 'Adventure']"
394,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
395,"['Crime', 'Drama', 'Children', 'Mystery', 'Thriller', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
396,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
397,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
398,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
399,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Adventure', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
400,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
401,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
402,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', '(no genres listed)', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
403,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
404,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Children', 'Fantasy', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
405,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
406,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
407,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
408,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
409,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
410,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
411,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
412,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
413,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'Western', 'Comedy', 'Sci-Fi', 'Action', 'Children', 'Romance']"
414,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Thriller', 'Adventure', 'Mystery', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
415,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Fantasy', 'War', 'Western', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
416,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'Musical', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
417,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
418,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
419,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Sci-Fi', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'Romance', 'Children', 'Adventure']"
420,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Fantasy', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
421,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
422,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'Romance', 'Children', 'Adventure']"
423,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
424,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Adventure', 'Thriller', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
425,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
426,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
427,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
428,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
429,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
430,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
431,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
432,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
433,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
434,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
435,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Musical', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
436,"['Crime', 'Drama', 'Children', 'Mystery', 'Thriller', 'Adventure', 'Fantasy', 'Musical', 'Documentary', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
437,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Documentary', 'Sci-Fi', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
438,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Children', 'Western', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Adventure']"
439,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Adventure', 'Fantasy', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
440,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
441,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
442,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
443,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Children', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
444,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'War', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Action', 'Children', 'Romance']"
445,"['Crime', 'Drama', 'Children', 'Fantasy', 'Thriller', 'Adventure', 'Mystery', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
446,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
447,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
448,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
449,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Children', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
450,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
451,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Adventure', 'Thriller', 'Children', 'Documentary', 'Musical', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
452,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
453,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
454,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
455,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
456,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
457,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', '(no genres listed)', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
458,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
459,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
460,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
461,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
462,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Adventure', 'Musical', 'Documentary', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
463,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
464,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'Sci-Fi', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'IMAX', 'Children', 'Romance']"
465,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Adventure', 'Mystery', 'Thriller', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
466,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
467,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Sci-Fi', 'Comedy', 'Horror', 'Western', 'Action', 'Romance', 'War', 'Adventure']"
468,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
469,"['Crime', 'Drama', 'Children', 'Fantasy', 'Thriller', 'Musical', 'Mystery', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
470,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
471,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
472,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
473,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
474,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
475,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
476,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Fantasy', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
477,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Mystery', 'Thriller', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Adventure']"
478,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'War', 'Western', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
479,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
480,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
481,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
482,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Children', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
483,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Musical', 'Fantasy', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
484,"['Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
485,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
486,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
487,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
488,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'Documentary', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
489,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Children', 'Fantasy', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
490,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
491,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
492,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Thriller', 'Mystery', 'Adventure', 'Documentary', 'Children', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
493,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Adventure', 'Thriller', 'Mystery', 'War', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'Children', 'Romance']"
494,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'Children', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
495,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Fantasy', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
496,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Adventure', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
497,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Children', 'Documentary', 'Adventure', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
498,"['Drama', 'Musical', 'Fantasy', 'Thriller', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
499,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'Documentary', 'Western', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
500,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
501,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
502,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
503,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
504,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Adventure', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
505,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
506,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
